id,grade,numOfBack,numOfForward,numOfPause,numOflearning,totalTime,numOfFast,numOfSlow,currentSession,startTime,currentVedio
4cae56e765223a7283a49858f0b6df7c,0,0,0,2,22,1877341,0,0,,,
57b6b5552e73459ddd71952a46b97572,1,10,6,70,192,18690991,0,0,,,
58c871c71e26ae379a5cc07c8db1439e,0,20,283,40,31,24102232,0,0,,,
f744f26ddd2ed07965b52a06c2da5fbe,0,3,5,25,65,4603209,1,0,,,
853516e16669981c6f5b6c220de65401,0,23,6,49,110,7436194,0,0,,,
7abde9c5c7d0bafba184c3181732830e,0,11,32,25,104,5282741,0,0,,,
00ab1656a2996a97029c3fa7a7010498,1,401,373,1421,683,154861054,0,0,,,
f8787896b548ff949937abfcf21b924e,0,1,17,9,35,4263569,0,0,,,
c536ab12ae4a73d3f5c3eeab65fa8e62,1,121,124,304,319,51834764,1,2,,,
3cbf1cc3e622dd3d92dc38c6a46a23d4,0,44,6,28,84,6565926,2,1,,,
fc27d65864492b5f202b4f65372b8608,0,14,11,40,79,6317820,0,0,,,
30f5466bf9265b411ea87eb8572b1672,0,19,48,43,124,8167110,1,1,,,
6a1ef945e80639959c3de40487be86e5,0,4,0,41,54,4841543,1,1,,,
23fdda9f313d9100474945a2175086c7,0,0,0,1,19,34,0,0,,,
762da9d5fa2c55497fefbcb0a083f393,0,66,5,255,337,35332552,0,0,,,
76353c72babb0eb886f3f69599ddf432,1,19,10,54,111,7659681,3,3,,,
6f6d5e9872644808de8f692c132cb202,0,0,0,0,13,0,0,0,,,
1285596f05743270b52ac2f88cf8e330,0,5,44,103,68,9790268,0,0,,,
79e434fafb81dd627bec560f632e9f85,0,46,9,351,257,35916208,2,2,,,
87a4e6aeef659c0b9dc82e3b66492cf6,0,14,6,110,134,11591496,0,0,,,
6c901f003bb582176d29fd5dc3a3e106,1,32,82,99,198,43143562,1,1,,,
2032789cd92c41a6952352a9522a2279,0,25,115,49,108,16364966,4,3,,,
6db046e83d588d3b286ce4301d0b5563,0,81,47,265,317,32477966,0,0,,,
6bfa52d4d0afbcdbffd6d68a8572e7d8,1,16,18,41,108,11677348,0,0,,,
cd528dd36b1c3071e623d2cb43080355,0,0,0,0,2,0,0,0,,,
d6aaa52111781927abcdf17a1ca71cfb,1,22,30,76,209,10357548,0,0,,,
fdf2f76609bd921fbf6b9bcdc30dfd04,0,0,1,11,23,2046520,0,0,,,
70cb2dca835e751c8b4cb0d0ea64dbe7,0,25,3,38,73,6864240,2,2,,,
4bc77f652647bfa1850f961e122f028c,0,0,0,0,7,0,0,0,,,
62fa38aa386a684bb62337b13f821785,1,26,6,233,193,21163315,0,0,,,
451ae85fc5bab5330e89e27c4f226ec6,0,82,89,174,316,36346990,36,28,,,
648471f9988a0e51d71bb8fc88341ea8,0,8,0,30,61,3343127,0,0,,,
5df0c84d62886944ff4dea1debf0354e,0,21,19,90,106,8799619,1,2,,,
683e98695bd064fde2d036983dd9072c,0,10,14,35,66,5080818,0,0,,,
f4012f47eb8c48dd5605f79d93c4423e,0,11,7,28,57,3090631,0,0,,,
86c769bce7ddd1ec09204dd2240d469b,0,25,6,130,147,24019046,0,0,,,
111affd422e6e0f253529874ea8567fc,1,43,230,243,465,58558257,7,5,,,
7dc6997349e85742739a362d921e7c4d,0,26,6,78,153,11230003,0,0,,,
e12f4e7e6b00fab85a4a116282f065d9,0,9,12,29,61,6693009,0,0,,,
77234396b7a3e133920ba9a5e609aba7,1,20,159,122,219,20240272,0,0,,,
0c1a933a60ed95fb31c552915a2d2905,0,12,11,67,122,10017283,0,0,,,
b35a82f163b2a029335525b79155c170,0,6,4,21,45,2321905,0,0,,,
9ce931cbc1e3928c8c0bebd315a39d50,1,44,122,106,282,18142805,1,1,,,
95220b2e90d175c629129bd95cda2e4e,0,4,10,7,57,92324,0,0,,,
b3184431c4291697f9e9a5cc75b7472a,0,0,0,0,6,0,0,0,,,
ab93117ffa2a7d24a9bc54b5176ad3c9,0,32,350,126,169,28249816,5,1,,,
ebe493b7b888d337ac688a39efc985b4,0,0,0,18,38,2157589,0,0,,,
eb97139e271db432e1b9eb3de90cb5bf,0,2,1,21,38,2243703,0,0,,,
1e26ed384082a518f839cb276a11655c,0,4,3,31,102,7105473,2,2,,,
fbe92f30c0da8290af3f1d3c3c27f418,0,14,19,65,86,9751843,0,0,,,
72477f593f447a45aeae428edb6213fc,0,0,7,28,49,2950159,0,0,,,
6b837552ed9773bd9a8be99e25cbbd38,0,0,16,13,48,1460351,0,0,,,
57e5cf59af59ff96e83fc9ddbecb4c13,0,0,0,0,12,0,0,0,,,
02f0b0591e44a02dd6934f059b7439cf,0,22,20,117,142,20311336,1,1,,,
beaded529c4008decb52dde1d94c77aa,0,0,0,6,12,686855,2,1,,,
2a16a770a8bd2d25786f10ebe3a85a0b,0,3,60,50,70,8046013,4,1,,,
d0a405efeb090461872a3e53b1f24f9c,0,80,195,232,226,30363328,0,0,,,
9c735305ffb9721ed6dafb7cf644d86c,1,123,92,183,230,40004033,0,0,,,
0eed3025f7fa1eeb6c15c68236028c28,0,5,7,91,146,8197910,0,0,,,
ae7eabe7698465cdc88aada76945f9e7,0,12,7,30,50,6231581,0,0,,,
90b6c6806c59703ff9468404001c219b,0,0,0,0,3,0,0,0,,,
18576a396b4d231f997216226f39eb01,1,25,41,448,335,41812028,3,2,,,
df6fc27db4110ac08c6281243633e7d8,0,4,0,43,59,3846844,0,0,,,
1104b7d768099a70cfe7bfa36fa5fd18,0,26,9,88,192,15422447,0,0,,,
fc03ffb6a99f73c505612e95dd2fc615,0,13,3,107,160,11311061,0,0,,,
0f6092e79dee7b14fbf1c80eb6ed041c,0,1,12,38,81,7277849,0,0,,,
c097a29d3748408430c8161bbaccd7d4,0,36,31,109,177,17744100,6,3,,,
40fe7db356cc27b08b07d7fb78d4f492,0,1,13,8,49,479627,0,0,,,
2145507ddab4223cc95b608282816643,0,0,0,0,18,0,0,0,,,
cedfadbed5df5446255b33845f870bed,0,17,1,65,63,54603576,0,1,,,
5e106cfd5d28b98257cb3db96d597514,0,32,44,105,174,22852033,2,2,,,
3195b57818c6d420159e90ee6fab3086,0,30,9,169,185,21240124,0,0,,,
22a6898686eb97be4e797f2f648c0132,0,21,13,60,174,17452435,0,0,,,
c9ca05f547d43ffd4e3af383bc9ee9a2,0,0,0,0,6,0,0,0,,,
2d0d6f6339c107153b7479adb459cc2b,1,16,40,172,227,23318714,0,0,,,
79811eafdda5b703607b3fe415416eee,0,7,4,13,32,2725303,0,0,,,
70795503acbeee264924c991687782e8,0,2,0,35,54,4214439,0,0,,,
c2cc5d17c4a5a6c76444dee4aac50c37,0,13,59,41,95,17027161,8,5,,,
ebfb3744f63d0beb692a040c929ae6b3,0,0,4,5,20,3110517,1,0,,,
96f84afb7953136419abf5d9d4cc5f63,0,0,2,21,22,2670278,0,0,,,
ac499db27bb54f8405691b72ca192552,0,11,29,84,101,12175987,0,0,,,
221718fe6f80da7dfdac8b28eab8aa2b,1,25,9,126,217,16408183,1,2,,,
e7c4e3e76be1b4493c4d932a29a804cf,0,5,15,105,79,9720396,0,0,,,
5494c2e041c9f0225ef63b631d11fd80,0,11,7,37,110,6825962,0,0,,,
0cadf4bbecb3197815fb10ce9c9b2ffa,1,10,23,69,193,11459570,0,0,,,
697646a7544dcc0f1a34b213196a04bf,0,0,0,0,16,0,0,0,,,
b7fb17b9c5c7bcf7683656bee3f54341,0,11,21,12,38,6127202,0,0,,,
56eab6744f32cb1e1dc5a9c2e4607d22,0,23,3,126,127,13145485,0,0,,,
4108d3b7492f2d0c749f56174901b0f5,0,6,8,84,115,6014759,0,0,,,
c387366954f9f309b6b282e3315c0ed2,0,0,0,9,25,604899,0,0,,,
ffc6072e7f7d6914bf1190e70818c1d4,0,11,4,44,92,6464133,2,2,,,
1f8a805a097ce04e3208df92300cef16,1,25,66,74,203,15817697,0,0,,,
17a0a519077205953662bc700f63590d,0,0,0,0,5,0,0,0,,,
f26e1d887674edfad48feb17d7ebc869,0,2,0,36,60,3712379,0,0,,,
ab583b12900e46f930db994590b5aca5,0,106,76,143,230,25827545,0,0,,,
dd5bf926ae038ecacdc5c47eaedfedb8,1,11,20,55,159,11994518,13,11,,,
0bd8a8f4cea88b4b5b3a04d7d818e342,0,11,8,109,139,16444596,0,0,,,
954043a4883ad1473a17b4cd7bf3d912,0,4,27,12,62,2590782,0,0,,,
84f294713238c7861a201c350172e75d,1,9,4,71,256,57178447,0,0,,,
70dada580a6f234bd45790f6168d75ce,1,21,79,57,144,12392145,8,6,,,
97f309bf447fa2c9b16ed5f3449f23ab,1,48,32,113,195,19437483,8,8,,,
51412feb0c846d065916cc2d1405e8e5,0,4,6,59,87,5601486,0,0,,,
8a1197ca7718f34b3e9831f747c1cef1,0,71,49,254,178,26428619,10,8,,,
bdc233ccb2a0e1ccd37690aca8c7b374,0,0,0,0,6,0,0,0,,,
6497b2bb5c2fc235fa2009f14a073117,0,4,9,10,41,3539311,0,0,,,
49ff1c24fb76da708ded63e48ae97954,0,2,1,20,40,3096095,0,0,,,
05b26f18eeefb881e23d00818a693e24,0,5,41,14,102,7354035,2,2,,,
1052a40676786e081a69b0ff4804feaa,0,2,1,13,34,1213947,0,0,,,
b4552a0f257390f80c7f0efa86572ce3,1,16,72,73,110,9259746,4,11,,,
03eada53d70a09cab7879d9afc208f7c,1,148,219,228,375,77409364,1,1,,,
96387e14d95d409f2e5571d87a5d906a,0,0,0,2,12,345559,0,0,,,
08cc4977251c7e64b63ee2f69c6e1076,1,13,9,70,169,12192704,0,0,,,
d20a39ddea8c46213ef0e8662ee8306a,0,3,0,29,44,2761715,0,0,,,
44d0e8b4969c7201e189e0833afa0d7b,0,1,5,23,66,2982476,0,0,,,
58256e50374c3a98d31f7b22783aaf8d,1,0,1,31,92,4727407,0,0,,,
c8cfc4fdbeff5ebaa0ac521a8e71aa40,1,54,43,266,368,32776007,0,0,,,
9679f5be0ac0509573c98f40bdc55822,0,10,98,72,223,26452999,0,0,,,
05413829b06174210a216fd7551a0282,0,5,43,11,105,3736893,0,0,,,
c7ae432a2369ed248336e4673d7f8cf6,1,15,57,232,243,26417653,1,0,,,
7fa11a8da4c1d2fa83f9abbde2f5b468,0,3,1,42,73,5561445,0,0,,,
2f6bb9821660dcf3e5b3c4f0196e48ea,0,0,5,6,49,604796,1,0,,,
b179d28a783bbc6c6976b3f9eb1400a3,0,208,66,3056,1328,306970882,9,8,,,
319bf2518f9bac327ee41ee3aedf77a9,0,36,39,75,91,10542251,0,0,,,
47f889ea3839388e508742d98914ddc5,0,2,114,10,86,5496303,0,0,,,
58ca373144732809783809c8794ec2ee,0,34,22,207,160,26436360,1,1,,,
210457c8d518ac548f37e1f4edc50f75,0,1,19,13,27,1966786,1,0,,,
7aa7db6c3d41eafb9374975a968d596b,0,3,68,11,61,5355822,1,1,,,
e90e50e66e2853328bfb871c1e0a4f9f,0,40,25,107,109,13019241,1,1,,,
aefaa27d724ff169d3570882a36e62f0,0,58,53,199,127,25416816,0,0,,,
6f6b9fbd09ece025ad1446b08a7fbf12,0,16,72,66,136,12430484,1,1,,,
3e6cd39224fbfb50d57aad3e87bc273e,0,9,17,75,136,8238056,0,0,,,
58322b0b3304895d005eb996602042fd,0,10,9,25,58,4877356,2,1,,,
8df781ab74388a0ca7a9d6800926c74c,0,3,2,27,39,3626186,0,0,,,
d689d308e971d5aad5c381ce680f1ab0,0,88,97,185,336,27036754,0,0,,,
2d99aa22344ef59abb2f46c13f7609ab,0,7,3,19,112,3669443,0,0,,,
82a4053f370c50f457d909a7755855ac,0,22,55,79,116,13208412,1,1,,,
95f304b3bf73590c86831b4167ea6e0b,0,8,5,32,56,3414295,0,0,,,
7c65b539b80b008f32160d315a6b9dc0,0,41,376,159,393,53818689,0,0,,,
e79c69a75bf7e0ec7815fc6fd080e029,0,0,0,5,20,520273,0,0,,,
14f790ebeccfee4f0dca8b361dfeea5a,0,0,0,0,3,0,0,0,,,
2fd485a8aa5f2bbf8c52822c7bab51df,1,29,36,129,163,15980390,7,21,,,
8d8add0f9115d372f59492ed97adae28,0,12,9,38,61,4654025,0,0,,,
0e27cac4b9f1a466ed8499e025e267d0,0,3,13,88,119,12794491,0,0,,,
a71f38a39b6d269c8685c4ec5384d939,0,5,35,14,94,6300085,0,0,,,
5c277b3f3dcf283f083840093bb946be,1,214,572,261,653,91661302,0,0,,,
af2a7599cb3e05eda34a5d31e4569e65,0,0,7,27,84,4229373,1,0,,,
94bb6f17b40cddaeb160de4828c4f81c,0,30,7,48,136,7944499,4,4,,,
d2a9849c2a1b365c7091399c4cb71fea,0,1,6,16,58,1543244,0,0,,,
f04c51a3208b29d17c74fea097d21f32,1,13,45,183,179,23111989,0,0,,,
7875bae8d0e531a7d70e9b2f1b903499,0,1,1,93,90,8580544,0,0,,,
6bffa33352dd0e5bc88c9bee63265cba,0,0,0,25,59,3873072,0,0,,,
2f7281f8b2d24899624ce8ee08548440,0,0,0,0,9,0,0,0,,,
5c5acb436b170547e59f20701dfdfb0c,0,35,65,65,248,16588429,2,2,,,
bc7ea6d194ed3e6adea9786277ff1240,0,39,282,34,95,22493696,1,4,,,
daa46b49834d4ff4e75af05e7f087d26,0,25,14,180,226,21109203,2,2,,,
174722c6dfccdba4ae8777cfe87d6731,0,0,2,1,14,287386,0,0,,,
7a4c7d77a0405857225245eb966e498d,0,18,38,76,91,11396808,10,5,,,
63b463822bcf1bb1a84a5817f16b9e49,0,1,0,45,79,4494179,0,0,,,
ebb8f68ef653f0ebd477f6ad57605b15,0,7,16,33,68,3206185,0,0,,,
d477927cdbb6404c67624213c2d31873,0,69,34,179,326,23985128,7,6,,,
953cd6e1757dddcbb39030221bfc5f5c,1,174,131,204,261,33357002,1,1,,,
da294a93291c7cae887b459a629fbed4,0,5,7,10,40,2459676,0,0,,,
954533dd9638f31378ae1c5530c87b2d,0,2,1,46,57,5620211,0,0,,,
a6e92ed0565bb06f724212675b984bd8,0,6,12,38,70,6221385,0,0,,,
bc6d982ad17d351f85dd08b12f72157d,0,109,23,144,187,36295316,9,9,,,
85d2b1311313d6781b87e031f3df58f0,0,2,1,23,54,2793048,0,0,,,
e49324997656b44d9d295eaac1456dd3,0,8,14,56,157,8358635,0,0,,,
7aed7c821e629c9b94ee194094d13e0b,0,0,26,9,25,5789717,0,0,,,
d409f90f803fa43cf8cd206574c62386,0,5,8,51,41,6084933,0,0,,,
40e5ceb3601777052cfb90f2e3f11565,0,0,0,36,75,3792061,0,0,,,
07b2dfd0b1c388af7740ef65e6ee0a3f,0,1,14,0,21,947340,0,0,,,
edf407e9e2b6ef6a05f4b873131d231f,0,86,175,134,245,47857547,0,0,,,
ff588404e035f909f86082a5c26298eb,0,7,11,52,103,9987114,0,0,,,
e43d89ab25e42d32b9f37d4973ba8d3d,0,133,53,359,182,47868276,0,0,,,
7abdbdf95b93633f74a2ff22c24fa462,1,2,25,4,88,3880940,1,1,,,
45c10eb5089a281ab9a16a7c58a6ba1a,0,30,31,130,126,13732575,6,3,,,
35a12cdac6457936a40c95bae27a3440,0,29,1,42,41,7024738,0,0,,,
b164a2b798369c84bae1561c68bdd0d7,0,1,39,16,51,6781262,2,1,,,
636f5dd6e2b2d4ef9e64e9d1d3c4420e,0,47,18,116,164,26687007,0,0,,,
90ea68ff7445f97b61b8c6e46728d714,0,26,64,58,99,10533752,0,0,,,
c2b9d0c491d287fd848396a575addbd3,0,0,2,0,0,1,0,0,,,
4c374f0fd30488f4070dac30e55d5239,0,1,0,2,16,259096,0,1,,,
0fc7298beeed268c2b82834418cda161,1,87,142,617,467,73037802,0,0,,,
627282cb97f0e796e47acfe8996a8458,0,0,2,7,16,444061,1,1,,,
8de1dae2b994f21797af2bf54779132e,0,5,0,22,56,2424719,0,0,,,
b777287fca1f9e4a3b4641970f372061,0,1,15,1,11,2764781,0,0,,,
327f5d94ce75818d4fe528210b8d8d52,0,52,183,85,249,29644722,1,1,,,
6780ab373bc50c36583661d6a1ea2712,1,20,1,173,257,18138273,0,0,,,
3b9201f7339f2a1f85282f8995adbf43,1,10,46,64,202,11486496,0,0,,,
02058851dc0c7a3b8c44628795a725e5,0,3,2,9,15,599237,0,0,,,
440693164f6f5c557dbc569bba401104,0,7,5,18,25,1411201,0,0,,,
36557fae72dec076bdd5d3111c23f16c,0,3,6,14,35,2630,2,2,,,
229f6f5f3bb7b952a328dbd4acfd11e7,0,12,0,45,63,4149506,0,0,,,
d0aadd53c6915e4fcb67cb1a3d492372,0,2,4,3,23,25226758,0,0,,,
f5f15137bbe65e8e3d1ced47a9e54b87,0,34,20,150,141,15147998,1,1,,,
30349e009427c746ea23d7ee363931df,1,23,24,36,155,11020951,0,0,,,
21273d425f0c72f14c6f6f8bda60d740,0,4,8,8,48,2765846,0,0,,,
02a0b93224513be78947035f993fcf54,0,2,10,32,49,5091448,0,0,,,
c7098c7e182594620b4c207da393f6b9,0,16,308,51,187,39971632,1,2,,,
6fff8488828eb4e9c6ea6768fd25e56f,0,14,5,32,70,6213055,0,0,,,
092889ade995baf47339f71ba4eec474,0,17,1,26,44,2935894,0,0,,,
88a8488a06369028d8463164f9e0fff5,0,0,0,37,77,3610030,0,0,,,
caa2e7f7cc25651d8c4b55a8d93628b1,0,12,29,18,29,3452443,0,0,,,
3e4d08205cc41678555578cb405dc1c4,0,0,0,13,30,1032447,0,0,,,
0c5f066117fca3dfbabcebf2bcfc1cef,0,0,0,85,86,7259865,0,0,,,
0fb2944c1533f6f8f03ba726404a9ca5,0,12,17,55,145,9534243,1,1,,,
69c585ca4219b15ce023300e72732c69,1,66,42,167,374,26866288,1,1,,,
8f10258a2cc493b0bcd24c87d278c612,1,56,37,428,296,61929484,0,0,,,
41cf701a6ef3029fae5bf25017111e00,0,47,19,225,257,26722643,0,0,,,
7f1d88bc77f87c56e99829786db4a7c7,0,10,14,6,50,3282377,2,2,,,
aba311525e6e74b71ff8a245d1fa9d9e,1,25,8,137,366,20061913,1,1,,,
0226681b262d07d38baa4bb01e0f1d28,1,16,62,182,192,20820011,1,1,,,
ee3bbe7e22480738b335dbe3e51ee542,1,5,16,104,212,14788284,0,0,,,
9185304098d2c02fb22ffdd5f7efa9bb,0,9,32,250,202,28324325,0,0,,,
be727ed02e5c85795867a6f3942ae957,0,11,1,52,161,9026460,0,0,,,
ba55edb996b56c4e1b59d5be5641e1d5,0,9,16,33,63,5779308,0,0,,,
98c1ed54818312f2ae73aa600644befe,0,10,46,85,169,14612417,0,0,,,
058a2c477cc07663fd3acfb8ccd64112,1,0,0,0,10,0,0,0,,,
724ced8d470b8544d04b704066816aac,0,0,16,25,70,8100928,3,1,,,
da8205dd3d45146fc01fe9903bc9c7b6,1,1,13,3,41,777844,0,0,,,
e94cd60b053ef2478c69c5d236339a6e,1,7,12,6,7,4148803,0,0,,,
1c74547382a11df5d3a1f3ec1926d391,1,2,0,0,32,84894,0,0,,,
ff0948692242d6de43ac0b3b1926d358,1,3,23,0,22,1724750,0,0,,,
d0e6564cf092481276304298a675ec2c,1,0,0,0,17,0,0,0,,,
13ffb6eb0b454ef7a688fafe7a9401c2,0,1,2,16,38,2591263,0,0,,,
ae9a0337cbd9c299813205f37b1e65f6,0,0,0,2,15,433618,0,0,,,
c8f2fce0e5ec38d932f619ad6c451437,0,2,3,68,157,11645358,1,1,,,
bb62391b8576e23e4ad6151328a4b10c,1,1,6,3,171,1025127,0,0,,,
56472cf7f0dded5da77747b54cd4d6d1,0,2,1,5,11,757797,0,0,,,
b09400ae5c91dae40db8fce1fd7100ed,0,8,4,281,215,27130268,0,0,,,
8d254ead891ea6350e9fe1ce6fa2f643,1,49,96,710,560,84322589,10,8,,,
14f08dd872e2ba894bbcc55ccc6544a2,0,25,46,22,157,9320986,6,4,,,
4e3d9ff62e9df09e7b5b08f2a9a7003b,0,3,15,76,100,12662681,9,6,,,
97010465f882e68528f1c1c26cfca9ec,0,18,57,30,75,6903812,1,1,,,
892a9157f439b5fcb26e8f2d5a6887cf,1,30,35,46,218,12218008,2,2,,,
138e5f5a448709e9baf45c83f2afbf50,1,25,51,110,215,21724348,11,6,,,
c8fd1926c7153c6646031488e6f60b08,0,65,165,202,178,32651995,0,0,,,
2634648f412c776d42c6731060331b28,1,3,11,2,19,92,0,0,,,
d911b0deae5eb0db643989dfa4544b46,1,0,0,0,6,0,0,0,,,
a88cd5088db42f7f8b25e263a2725051,1,0,0,0,10,0,0,0,,,
b3b3ea33af7f7036947552fd7d3a80d1,0,0,0,0,6,0,0,0,,,
832d427870db14c4525fc416c441d0c3,0,0,0,48,38,3936903,0,0,,,
3c86291067581ecd4164e94d394845c3,1,0,0,3,19,3186335,0,0,,,
0381d37292ce0f9420766447d13539fc,0,0,0,29,58,3558326,0,0,,,
9952595073aa0a52bdfd0c98b60b32a5,0,10,15,38,59,7013444,0,0,,,
b9814bb97040c3b0fffe1e5383186a7c,0,24,32,118,164,16491318,1,1,,,
5e116bbdef52f4309c5f3108863ee6b9,0,16,30,72,113,7596388,1,1,,,
01d9fb1bd3695793beadaf189a409e7b,0,7,7,61,73,7163940,1,0,,,
719a38941e75e2839501826121b500be,0,1,1,35,52,3623292,0,0,,,
ecaa8eba2f5a49d50cb052b2a68e1aaf,0,2,9,12,30,2763766,0,0,,,
10e9612a26a0f8ba440f45d537643bbc,0,70,28,107,207,22622073,2,1,,,
d10ab89f5e4be6c04c73c5b35adf8db0,0,9,12,50,56,3912589,0,0,,,
987bf2afdda27c2b7095001d293cf46a,0,0,0,6,91,972828,0,0,,,
85df9a58bd55108c9bc88e44c2ee1bd0,1,7,11,54,152,6574969,0,0,,,
1cabec3b315f6daa24a8d1ba35abd1d0,0,18,22,94,122,10128169,2,2,,,
936c61318dd57a15de9fcd5a7bdbede8,1,64,26,269,437,40348450,3,3,,,
4460525d2cfcf6a017917a099261da2e,0,113,52,347,374,39917298,2,2,,,
31a4036e60a012d90a6e8b93f60b1f2c,0,10,45,40,131,8603443,3,2,,,
f71205813fbf576c5f8195ae4aa100b6,1,57,2179,152,257,149806077,1,1,,,
462dbd7c2d5abe8ea90f001310c1eaf9,0,74,203,68,269,30332442,2,2,,,
93e08002b76872fd6c755631bfe1eef4,0,6,4,19,74,11023010,2,1,,,
61db8c6b44e214387faa3146266c2633,0,1,1,2,19,425942,0,0,,,
3a15258bcd67aff40fec1e44e4186314,0,19,12,59,93,14398317,2,2,,,
5ddad7bb64cd04391a7a614386e70be6,0,0,1,3,7,249433,0,0,,,
fa249ad91ecdcea06e86af18e9bb78b8,0,6,1,58,66,5712563,1,2,,,
cd8dfceadc2dda027147548a1821855e,1,51,9,206,239,23572124,1,1,,,
c316a61dc8c24306e4fe7d1b813d50f0,0,2,15,27,89,5247486,1,2,,,
defea71524fc6cb925be347ffc68da11,0,29,22,66,114,7345363,0,0,,,
7e5078613c50c7598c83450ae9c70a5e,0,95,230,86,295,36716408,0,0,,,
faf9bff688dd9696310f4c6c5137e0dc,0,62,17,221,261,26260340,0,0,,,
a4c7c981a40636ab3274fbc82cd57fe5,0,3,6,32,35,3449787,0,0,,,
084f1df2468d1e63822997f16a807ec4,0,15,16,52,90,9606322,0,0,,,
efd646f13eacb57417ad944a7da47c03,0,14,1,80,90,9008088,0,0,,,
c27927e09d8e7a89c368d8cb809f4d16,1,118,93,105,249,24982513,0,0,,,
ea7ea741e99cbbcf2785d34d825c1236,0,15,158,42,128,21871522,0,0,,,
dca9d72ca48a865a6c085e6e1073c362,0,83,21,151,167,18862825,2,2,,,
503bbbe8fa8999efd73c662178bc8bf4,1,7,0,26,40,1634339,5,3,,,
0775493b87bb5bef4b6c6ef3577d52d7,0,1,0,16,34,1872380,1,1,,,
4228e2b77b2df63284b00f2ecda1b0c5,1,15,2,225,242,25946240,0,0,,,
d49d9413ecaeadaaac0b2286a1107d8b,0,17,25,125,190,15631014,4,5,,,
e7441e67e4ef6db4ed4bd22d113daa5d,0,165,79,309,323,51702728,1,1,,,
1a2f61cd95975511c577ad95ae8e3575,0,1,1,8,46,900849,0,0,,,
0bbf53a03329f8e59d4b28597142bb88,0,20,35,42,134,14193666,3,3,,,
1ebfe71118bd98f1c6f7ebaa72b2b609,0,0,0,1,14,75,0,0,,,
73d9f8b57c3270c3392c79c7f7c10600,1,56,166,66,191,20156553,0,0,,,
501b1a11106e71e131c2b58717f0ca56,0,2,0,20,41,2844780,0,0,,,
40873d737aaa43a8f03aae361c26cab3,0,53,132,244,247,34381077,7,10,,,
0a429609b0f757aba70ac5816d65e82b,0,57,140,151,283,27735267,0,0,,,
71baccb2f3a22a3e777077c97e862684,0,5,5,23,19,6023573,4,3,,,
4a92b319be5fd73406371ae622427afe,0,5,29,7,22,74648367,0,0,,,
6828999be1541c7eaab709fdb1ac6876,1,66,9,424,431,48732140,0,0,,,
f80f52f662f8ddd8270fc776962c5226,1,0,0,1,23,2,0,0,,,
2e8a33f48174c5d1a62fde427a00416f,0,3,0,46,79,4503144,3,3,,,
cbe227b6304e5f265832194597a8de3d,1,0,0,0,12,0,0,0,,,
cd409ed0deb55dc5cbfcab5e7cf3c3c6,0,1,0,4,25,864074,0,0,,,
7976bc688e41c3215c7b098f73dd2be6,1,12,25,47,159,9149908,0,0,,,
9a32750a663701f0562015a316822de3,0,15,17,80,172,10023581,1,1,,,
e0f1e40fc09fe2888d61ad399abf2c1e,0,1,9,10,55,1573109,0,1,,,
e6a4e59979429cea338031092c99ebbc,1,59,13,148,260,20117886,0,0,,,
68bf041f6a596949d5851684c0c92e44,0,0,0,0,5,0,0,0,,,
b5f97755a6596d550858333190abb0c2,1,0,0,7,88,698604,0,0,,,
301a35c38c62e50f640ea04f8f7dc067,0,35,30,272,176,27286567,1,1,,,
a5a69581f69ce25fc4131e850514e47a,0,43,8,94,136,13148219,0,0,,,
afdab70188974e850e4e00594f9e3502,0,53,14,105,135,15538544,0,0,,,
a051243552b9a2b9ffe7d9932897d1e4,0,10,35,57,228,10133567,0,0,,,
d18b9d38b3642c942b857dc025ad17b7,0,0,0,0,16,0,0,0,,,
c9e88095a151d079d2d6bff60ba92f63,0,81,32,407,414,41993425,0,0,,,
19d957b2a1a9a2cf35cb43a639dd9607,0,2,0,6,5,1003,0,0,,,
143c7fdb2a635eaeb9347099f75c9076,1,185,102,234,353,43429855,3,3,,,
6b389ea8a205d90cc9e9d575081ed07e,0,44,186,87,78,16606932,3,2,,,
cd68b1ea629c823bae0f714c77be1c3d,0,2,1,39,71,4063016,2,1,,,
b92a0b1c72e9b569fbc0cf167e965055,1,34,19,2399,890,204280217,0,0,,,
165ea1008b7ffc51bdd4e581c63856ad,1,2,15,35,100,4312640,0,0,,,
f8e9d57fc12becc6c61f8affac0ec7ef,0,42,73,157,177,31278896,52,45,,,
d27c38bb5b5bbe346a2d96ceee7d9f06,0,125,213,304,428,229051854,0,0,,,
74e5a9ef443f8444031c0da1db48754c,0,32,85,45,111,8702326,2,3,,,
7ec147e331782a293c513fbae1a2ed8e,0,52,12,115,154,15643898,0,0,,,
0e281014c3c2d814cf6a4c5581537341,0,4,7,6,21,248466,1,0,,,
7bd8d5aab8fed153b830ded57cd5b3e4,0,0,0,0,4,0,0,0,,,
1ab74a9d91dbc358dd5016114cb9aa6b,0,58,29,80,186,15985744,0,0,,,
ce5c9d18bf1ca0d24b4bd22a120c5f87,0,3,3,42,94,5595971,0,0,,,
8e9a6051fb3d34c676c1f23d78098bb6,0,16,6,68,129,11296273,1,0,,,
b9832b51594d1743b2e6db14c09e23b2,0,0,0,1,6,259101,0,1,,,
272897d0a97541678136272078273506,1,27,25,114,187,18141275,0,0,,,
a4240f8b6536a6f071ec1c8c240094ef,0,23,20,45,86,9896091,1,1,,,
73b0c71991c963978de7f79b3db83b7f,0,1,5,3,17,1123127,4,2,,,
